Drug_Target,GROUNDTRUTH
C0892779_C0085584,0
C0892779_C0087012,0
C0892779_C0149931,0
C0892779_C0154246,0
C0892779_C0162309,0
C0892779_C0162671,0
C0892779_C0220756,0
C0892779_C0242422,0
C0892779_C0268250,0
C0892779_C0268251,0
C0892779_C0268465,0
C0892779_C0268490,0
C0892779_C0268542,0
C0892779_C0268579,0
C0892779_C0270846,0
C0892779_C0282528,0
C0892779_C0349653,0
C0892779_C0442874,0
C0892779_C0494475,0
C0892779_C0524851,0
C0892779_C0751434,0
C0892779_C0751435,0
C0892779_C0751436,0
C0892779_C0751882,0
C0892779_C0752120,0
C0892779_C0878544,0
C0892779_C0878773,0
C0892779_C1145670,0
C0892779_C1527231,0
C0892779_C1849508,0
C0892779_C1961835,0
C0892779_C2931688,0
C0892779_C5203670,0
C0893761_C0001125,0
C0893761_C0002066,0
C0893761_C0002395,0
C0893761_C0002986,0
C0893761_C0004096,0
C0893761_C0004238,0
C0893761_C0007194,0
C0893761_C0007222,0
C0893761_C0011168,0
C0893761_C0011849,0
C0893761_C0011860,0
C0893761_C0017205,0
C0893761_C0018790,0
C0893761_C0018799,0
C0893761_C0018801,0
C0893761_C0018802,0
C0893761_C0019147,0
C0893761_C0019151,0
C0893761_C0019202,0
C0893761_C0019247,0
C0893761_C0019880,0
C0893761_C0020179,0
C0893761_C0020538,0
C0893761_C0020541,0
C0893761_C0020615,0
C0893761_C0023521,0
C0893761_C0023890,0
C0893761_C0023895,0
C0893761_C0024117,0
C0893761_C0024408,0
C0893761_C0024776,0
C0893761_C0025517,0
C0893761_C0025521,0
C0893761_C0026848,0
C0893761_C0026850,0
C0893761_C0026896,0
C0893761_C0027051,0
C0893761_C0027126,0
C0893761_C0027765,0
C0893761_C0027868,0
C0893761_C0028754,0
C0893761_C0030567,0
C0893761_C0031485,0
C0893761_C0038454,0
C0893761_C0043459,0
C0893761_C0085584,0
C0893761_C0087012,0
C0893761_C0149931,0
C0893761_C0154246,0
C0893761_C0162309,0
C0893761_C0162671,0
C0893761_C0220756,0
C0893761_C0242422,0
C0893761_C0268250,0
C0893761_C0268251,0
C0893761_C0268465,0
C0893761_C0268490,0
C0893761_C0268542,0
C0893761_C0268579,0
C0893761_C0270846,0
C0893761_C0282528,0
C0893761_C0349653,0
C0893761_C0442874,0
C0893761_C0494475,0
C0893761_C0524851,0
C0893761_C0751434,0
C0893761_C0751435,0
C0893761_C0751436,0
C0893761_C0751882,0
C0893761_C0752120,0
C0893761_C0878544,0
C0893761_C0878773,0
C0893761_C0948089,0
C0893761_C1145670,0
C0893761_C1527231,0
C0893761_C1849508,0
C0893761_C1961835,0
C0893761_C2931688,0
C0893761_C5203670,0
C0904505_C0001125,0
C0904505_C0002066,0
C0904505_C0002395,0
C0904505_C0002986,0
C0904505_C0004096,0
C0904505_C0004238,0
C0904505_C0007194,0
C0904505_C0007222,0
C0904505_C0011168,0
C0904505_C0011860,0
C0904505_C0014544,0
C0904505_C0017205,0
C0904505_C0018790,0
C0904505_C0018799,0
C0904505_C0018801,0
C0904505_C0018802,0
C0904505_C0019147,0
C0904505_C0019151,0
C0904505_C0019202,0
C0904505_C0019247,0
C0904505_C0019880,0
C0904505_C0020179,0
C0904505_C0020538,0
C0904505_C0020541,0
C0904505_C0020615,0
C0904505_C0023521,0
C0904505_C0023890,0
C0904505_C0023895,0
C0904505_C0024117,0
C0904505_C0024408,0
C0904505_C0024776,0
C0904505_C0025517,0
C0904505_C0025521,0
C0904505_C0026848,0
C0904505_C0026850,0
C0904505_C0026896,0
C0904505_C0027051,0
C0904505_C0027126,0
C0904505_C0027765,0
C0904505_C0027868,0
C0904505_C0028754,0
C0904505_C0030567,0
C0904505_C0031485,0
C0904505_C0038454,0
C0904505_C0043459,0
C0904505_C0085584,0
C0904505_C0087012,0
C0904505_C0149931,0
C0904505_C0154246,0
C0904505_C0162309,0
C0904505_C0162671,0
C0904505_C0220756,0
C0904505_C0242422,0
C0904505_C0268250,0
C0904505_C0268251,0
C0904505_C0268465,0
C0904505_C0268490,0
C0904505_C0268542,0
C0904505_C0268579,0
C0904505_C0270846,0
C0904505_C0282528,0
C0904505_C0349653,0
C0904505_C0442874,0
C0904505_C0494475,0
C0904505_C0524851,0
C0904505_C0751434,0
C0904505_C0751435,0
C0904505_C0751436,0
C0904505_C0751882,0
C0904505_C0752120,0
C0904505_C0878544,0
C0904505_C0878773,0
C0904505_C0948089,0
C0904505_C1145670,0
C0904505_C1527231,0
C0904505_C1849508,0
C0904505_C1961835,0
C0904505_C2931688,0
C0904505_C5203670,0
C0905464_C0001125,0
C0905464_C0002066,0
C0905464_C0002395,0
C0905464_C0002986,0
C0905464_C0004096,0
C0905464_C0007194,0
C0905464_C0011168,0
C0905464_C0011849,0
C0905464_C0011860,0
C0905464_C0014544,0
C0905464_C0017205,0
C0905464_C0018790,0
C0905464_C0018799,0
C0905464_C0018801,0
C0905464_C0018802,0
C0905464_C0019147,0
C0905464_C0019151,0
C0905464_C0019202,0
C0905464_C0019247,0
C0905464_C0019880,0
C0905464_C0020179,0
C0905464_C0020538,0
C0905464_C0020541,0
C0905464_C0020615,0
C0905464_C0023521,0
C0905464_C0023890,0
C0905464_C0023895,0
C0905464_C0024117,0
C0905464_C0024408,0
C0905464_C0024776,0
C0905464_C0025517,0
C0905464_C0025521,0
C0905464_C0026848,0
C0905464_C0026850,0
C0905464_C0026896,0
C0905464_C0027051,0
C0905464_C0027126,0
C0905464_C0027765,0
C0905464_C0027868,0
C0905464_C0028754,0
C0905464_C0030567,0
C0905464_C0031485,0
C0905464_C0038454,0
C0905464_C0043459,0
C0905464_C0085584,0
C0905464_C0087012,0
C0905464_C0149931,0
C0905464_C0154246,0
C0905464_C0162309,0
C0905464_C0162671,0
C0905464_C0220756,0
C0905464_C0242422,0
C0905464_C0268250,0
C0905464_C0268251,0
C0905464_C0268465,0
C0905464_C0268490,0
C0905464_C0268542,0
C0905464_C0268579,0
C0905464_C0270846,0
C0905464_C0282528,0
C0905464_C0349653,0
C0905464_C0442874,0
C0905464_C0494475,0
C0905464_C0524851,0
C0905464_C0751434,0
C0905464_C0751435,0
C0905464_C0751436,0
C0905464_C0751882,0
C0905464_C0752120,0
C0905464_C0878544,0
C0905464_C0878773,0
C0905464_C0948089,0
C0905464_C1145670,0
C0905464_C1527231,0
C0905464_C1849508,0
C0905464_C1961835,0
C0905464_C2931688,0
C0905464_C5203670,0
C0907850_C0001125,0
C0907850_C0002066,0
C0907850_C0002395,0
C0907850_C0002986,0
C0907850_C0004238,0
C0907850_C0007194,0
C0907850_C0007222,0
C0907850_C0011168,0
C0907850_C0011849,0
C0907850_C0011860,0
C0907850_C0014544,0
C0907850_C0017205,0
C0907850_C0018790,0
C0907850_C0018799,0
C0907850_C0018801,0
C0907850_C0018802,0
C0907850_C0019147,0
C0907850_C0019151,0
C0907850_C0019202,0
C0907850_C0019247,0
C0907850_C0019880,0
C0907850_C0020179,0
C0907850_C0020538,0
C0907850_C0020541,0
C0907850_C0020615,0
C0907850_C0023521,0
C0907850_C0023890,0
C0907850_C0023895,0
C0907850_C0024117,0
C0907850_C0024408,0
C0907850_C0024776,0
C0907850_C0025517,0
C0907850_C0025521,0
C0907850_C0026848,0
C0907850_C0026850,0
C0907850_C0026896,0
C0907850_C0027051,0
C0907850_C0027126,0
C0907850_C0027765,0
C0907850_C0027868,0
C0907850_C0028754,0
C0907850_C0030567,0
C0907850_C0031485,0
C0907850_C0038454,0
C0907850_C0043459,0
C0907850_C0085584,0
C0907850_C0087012,0
C0907850_C0149931,0
C0907850_C0154246,0
C0907850_C0162309,0
C0907850_C0162671,0
C0907850_C0220756,0
C0907850_C0242422,0
C0907850_C0268250,0
C0907850_C0268251,0
C0907850_C0268465,0
C0907850_C0268490,0
C0907850_C0268542,0
C0907850_C0268579,0
C0907850_C0270846,0
C0907850_C0282528,0
C0907850_C0349653,0
C0907850_C0442874,0
C0907850_C0494475,0
C0907850_C0524851,0
C0907850_C0751434,0
C0907850_C0751435,0
C0907850_C0751436,0
C0907850_C0751882,0
C0907850_C0752120,0
C0907850_C0878544,0
C0907850_C0878773,0
C0907850_C0948089,0
C0907850_C1145670,0
C0907850_C1527231,0
C0907850_C1849508,0
C0907850_C1961835,0
C0907850_C2931688,0
C0907850_C5203670,0
C0913506_C0001125,0
C0913506_C0002066,0
C0913506_C0002395,0
C0913506_C0002986,0
C0913506_C0004096,0
C0913506_C0004238,0
C0913506_C0007194,0
C0913506_C0007222,0
C0913506_C0011849,0
C0913506_C0011860,0
C0913506_C0014544,0
C0913506_C0017205,0
C0913506_C0018790,0
C0913506_C0018799,0
C0913506_C0018801,0
C0913506_C0018802,0
C0913506_C0019147,0
C0913506_C0019151,0
C0913506_C0019202,0
C0913506_C0019247,0
C0913506_C0019880,0
C0913506_C0020179,0
C0913506_C0020538,0
C0913506_C0020541,0
C0913506_C0020615,0
C0913506_C0023521,0
C0913506_C0023890,0
C0913506_C0024117,0
C0913506_C0024408,0
C0913506_C0024776,0
C0913506_C0025517,0
C0913506_C0025521,0
C0913506_C0026848,0
C0913506_C0026850,0
C0913506_C0026896,0
C0913506_C0027051,0
C0913506_C0027126,0
C0913506_C0027765,0
C0913506_C0027868,0
C0913506_C0028754,0
C0913506_C0030567,0
C0913506_C0031485,0
C0913506_C0038454,0
C0913506_C0043459,0
C0913506_C0085584,0
C0913506_C0087012,0
C0913506_C0149931,0
C0913506_C0154246,0
C0913506_C0162309,0
C0913506_C0162671,0
C0913506_C0220756,0
C0913506_C0242422,0
C0913506_C0268250,0
C0913506_C0268251,0
C0913506_C0268465,0
C0913506_C0268490,0
C0913506_C0268542,0
C0913506_C0268579,0
C0913506_C0270846,0
C0913506_C0282528,0
C0913506_C0349653,0
C0913506_C0442874,0
C0913506_C0494475,0
C0913506_C0524851,0
C0913506_C0751434,0
C0913506_C0751435,0
C0913506_C0751436,0
C0913506_C0751882,0
C0913506_C0752120,0
C0913506_C0878544,0
C0913506_C0878773,0
C0913506_C0948089,0
C0913506_C1145670,0
C0913506_C1527231,0
C0913506_C1849508,0
C0913506_C1961835,0
C0913506_C2931688,0
C0913506_C5203670,0
C0914729_C0001125,0
C0914729_C0002066,0
C0914729_C0002395,0
C0914729_C0002986,0
C0914729_C0004096,0
C0914729_C0004238,0
C0914729_C0007194,0
C0914729_C0007222,0
C0914729_C0011168,0
C0914729_C0011849,0
C0914729_C0011860,0
C0914729_C0014544,0
C0914729_C0017205,0
C0914729_C0018790,0
C0914729_C0018799,0
C0914729_C0018801,0
C0914729_C0018802,0
C0914729_C0019147,0
C0914729_C0019151,0
C0914729_C0019202,0
C0914729_C0019247,0
C0914729_C0019880,0
C0914729_C0020179,0
C0914729_C0020538,0
C0914729_C0020541,0
C0914729_C0020615,0
C0914729_C0023521,0
C0914729_C0023890,0
C0914729_C0023895,0
C0914729_C0024117,0
C0914729_C0024408,0
C0914729_C0024776,0
C0914729_C0025517,0
C0914729_C0025521,0
C0914729_C0026848,0
C0914729_C0026850,0
C0914729_C0026896,0
C0914729_C0027051,0
C0914729_C0027126,0
C0914729_C0027765,0
C0914729_C0027868,0
C0914729_C0028754,0
C0914729_C0030567,0
C0914729_C0031485,0
C0914729_C0038454,0
C0914729_C0043459,0
C0914729_C0085584,0
C0914729_C0087012,0
C0914729_C0154246,0
C0914729_C0162309,0
C0914729_C0162671,0
C0914729_C0220756,0
C0914729_C0242422,0
C0914729_C0268250,0
C0914729_C0268251,0
C0914729_C0268465,0
C0914729_C0268490,0
C0914729_C0268542,0
C0914729_C0268579,0
C0914729_C0270846,0
C0914729_C0282528,0
C0914729_C0349653,0
C0914729_C0442874,0
C0914729_C0494475,0
C0914729_C0524851,0
C0914729_C0751434,0
C0914729_C0751435,0
C0914729_C0751436,0
C0914729_C0751882,0
C0914729_C0752120,0
C0914729_C0878544,0
C0914729_C0878773,0
C0914729_C0948089,0
C0914729_C1145670,0
C0914729_C1527231,0
C0914729_C1849508,0
C0914729_C1961835,0
C0914729_C2931688,0
C0914729_C5203670,0
C0935989_C0001125,0
C0935989_C0002066,0
C0935989_C0002395,0
C0935989_C0002986,0
C0935989_C0004238,0
C0935989_C0007194,0
C0935989_C0007222,0
C0935989_C0011168,0
C0935989_C0011849,0
C0935989_C0011860,0
C0935989_C0014544,0
C0935989_C0017205,0
C0935989_C0018790,0
C0935989_C0018799,0
C0935989_C0018801,0
C0935989_C0018802,0
C0935989_C0019147,0
C0935989_C0019151,0
C0935989_C0019202,0
C0935989_C0019247,0
C0935989_C0019880,0
C0935989_C0020179,0
C0935989_C0020538,0
C0935989_C0020541,0
C0935989_C0020615,0
C0935989_C0023521,0
C0935989_C0023895,0
C0935989_C0024117,0
C0935989_C0024408,0
C0935989_C0024776,0
C0935989_C0025517,0
C0935989_C0025521,0
C0935989_C0026848,0
C0935989_C0026850,0
C0935989_C0026896,0
C0935989_C0027051,0
C0935989_C0027126,0
C0935989_C0027765,0
C0935989_C0027868,0
C0935989_C0028754,0
C0935989_C0030567,0
C0935989_C0031485,0
C0935989_C0038454,0
C0935989_C0043459,0
C0935989_C0085584,0
C0935989_C0087012,0
C0935989_C0149931,0
C0935989_C0154246,0
C0935989_C0162309,0
C0935989_C0162671,0
C0935989_C0220756,0
C0935989_C0242422,0
C0935989_C0268250,0
C0935989_C0268251,0
C0935989_C0268465,0
C0935989_C0268490,0
C0935989_C0268542,0
C0935989_C0268579,0
C0935989_C0270846,0
C0935989_C0282528,0
C0935989_C0349653,0
C0935989_C0442874,0
C0935989_C0494475,0
C0935989_C0524851,0
C0935989_C0751434,0
C0935989_C0751435,0
C0935989_C0751436,0
C0935989_C0751882,0
C0935989_C0752120,0
C0935989_C0878544,0
C0935989_C0878773,0
C0935989_C0948089,0
C0935989_C1145670,0
C0935989_C1527231,0
C0935989_C1849508,0
C0935989_C1961835,0
C0935989_C2931688,0
C0935989_C5203670,0
C0937846_C0001125,0
C0937846_C0002066,0
C0937846_C0002395,0
C0937846_C0002986,0
C0937846_C0004238,0
C0937846_C0007194,0
C0937846_C0007222,0
C0937846_C0011168,0
C0937846_C0011849,0
C0937846_C0011860,0
C0937846_C0014544,0
C0937846_C0017205,0
C0937846_C0018790,0
C0937846_C0018799,0
C0937846_C0018801,0
C0937846_C0018802,0
C0937846_C0019147,0
C0937846_C0019151,0
C0937846_C0019202,0
C0937846_C0019247,0
C0937846_C0019880,0
C0937846_C0020179,0
C0937846_C0020538,0
C0937846_C0020541,0
C0937846_C0020615,0
C0937846_C0023521,0
C0937846_C0023890,0
C0937846_C0023895,0
C0937846_C0024117,0
C0937846_C0024408,0
C0937846_C0024776,0
C0937846_C0025517,0
C0937846_C0025521,0
C0937846_C0026848,0
C0937846_C0026850,0
C0937846_C0026896,0
C0937846_C0027051,0
C0937846_C0027126,0
C0937846_C0027765,0
C0937846_C0027868,0
C0937846_C0028754,0
C0937846_C0030567,0
C0937846_C0031485,0
C0937846_C0038454,0
C0937846_C0043459,0
C0937846_C0085584,0
C0937846_C0087012,0
C0937846_C0149931,0
C0937846_C0154246,0
C0937846_C0162309,0
C0937846_C0162671,0
C0937846_C0220756,0
C0937846_C0242422,0
C0937846_C0268250,0
C0937846_C0268251,0
C0937846_C0268465,0
C0937846_C0268490,0
C0937846_C0268542,0
C0937846_C0268579,0
C0937846_C0270846,0
C0937846_C0282528,0
C0937846_C0349653,0
C0937846_C0442874,0
C0937846_C0494475,0
C0937846_C0524851,0
C0937846_C0751434,0
C0937846_C0751435,0
C0937846_C0751436,0
C0937846_C0751882,0
C0937846_C0752120,0
C0937846_C0878544,0
C0937846_C0878773,0
C0937846_C0948089,0
C0937846_C1145670,0
C0937846_C1527231,0
C0937846_C1849508,0
C0937846_C1961835,0
C0937846_C2931688,0
C0937846_C5203670,0
C0937858_C0001125,0
C0937858_C0002066,0
C0937858_C0002395,0
C0937858_C0002986,0
C0937858_C0004096,0
C0937858_C0004238,0
C0937858_C0007194,0
C0937858_C0007222,0
C0937858_C0011168,0
C0937858_C0011849,0
C0937858_C0011860,0
C0937858_C0014544,0
C0937858_C0017205,0
C0937858_C0018790,0
C0937858_C0018799,0
C0937858_C0018801,0
C0937858_C0018802,0
C0937858_C0019147,0
C0937858_C0019151,0
C0937858_C0019202,0
C0937858_C0019247,0
C0937858_C0019880,0
C0937858_C0020179,0
C0937858_C0020538,0
C0937858_C0020541,0
C0937858_C0020615,0
C0937858_C0023521,0
C0937858_C0023890,0
C0937858_C0023895,0
C0937858_C0024117,0
C0937858_C0024408,0
C0937858_C0024776,0
C0937858_C0025517,0
C0937858_C0025521,0
C0937858_C0026848,0
C0937858_C0026850,0
C0937858_C0026896,0
C0937858_C0027126,0
C0937858_C0027765,0
C0937858_C0027868,0
C0937858_C0028754,0
C0937858_C0030567,0
C0937858_C0031485,0
C0937858_C0038454,0
C0937858_C0043459,0
C0937858_C0085584,0
C0937858_C0087012,0
C0937858_C0149931,0
C0937858_C0154246,0
C0937858_C0162309,0
C0937858_C0162671,0
C0937858_C0220756,0
C0937858_C0242422,0
C0937858_C0268250,0
C0937858_C0268251,0
C0937858_C0268465,0
C0937858_C0268490,0
C0937858_C0268542,0
C0937858_C0268579,0
C0937858_C0270846,0
C0937858_C0282528,0
C0937858_C0349653,0
C0937858_C0442874,0
C0937858_C0494475,0
C0937858_C0524851,0
C0937858_C0751434,0
C0937858_C0751435,0
C0937858_C0751436,0
C0937858_C0751882,0
C0937858_C0752120,0
C0937858_C0878544,0
C0937858_C0878773,0
C0937858_C0948089,0
C0937858_C1145670,0
C0937858_C1527231,0
C0937858_C1849508,0
C0937858_C1961835,0
C0937858_C2931688,0
C0937858_C5203670,0
C0961485_C0001125,0
C0961485_C0002066,0
C0961485_C0002395,0
C0961485_C0002986,0
C0961485_C0004096,0
C0961485_C0007194,0
C0961485_C0011168,0
C0961485_C0011849,0
C0961485_C0011860,0
C0961485_C0014544,0
C0961485_C0017205,0
C0961485_C0018790,0
C0961485_C0018799,0
C0961485_C0019147,0
C0961485_C0019151,0
C0961485_C0019202,0
C0961485_C0019247,0
C0961485_C0019880,0
C0961485_C0020179,0
C0961485_C0020541,0
C0961485_C0020615,0
C0961485_C0023521,0
C0961485_C0023890,0
C0961485_C0023895,0
C0961485_C0024117,0
C0961485_C0024408,0
C0961485_C0024776,0
C0961485_C0025517,0
C0961485_C0025521,0
C0961485_C0026848,0
C0961485_C0026850,0
C0961485_C0026896,0
C0961485_C0027126,0
C0961485_C0027765,0
C0961485_C0027868,0
C0961485_C0028754,0
C0961485_C0030567,0
C0961485_C0031485,0
C0961485_C0038454,0
C0961485_C0043459,0
C0961485_C0085584,0
C0961485_C0087012,0
C0961485_C0149931,0
C0961485_C0154246,0
C0961485_C0162309,0
C0961485_C0162671,0
C0961485_C0220756,0
C0961485_C0242422,0
C0961485_C0268250,0
C0961485_C0268251,0
C0961485_C0268465,0
C0961485_C0268490,0
C0961485_C0268542,0
C0961485_C0268579,0
C0961485_C0270846,0
C0961485_C0282528,0
C0961485_C0349653,0
C0961485_C0442874,0
C0961485_C0494475,0
C0961485_C0524851,0
C0961485_C0751434,0
C0961485_C0751435,0
C0961485_C0751436,0
C0961485_C0751882,0
C0961485_C0752120,0
C0961485_C0878773,0
C0961485_C0948089,0
C0961485_C1145670,0
C0961485_C1527231,0
C0961485_C1849508,0
C0961485_C1961835,0
C0961485_C2931688,0
C0961485_C5203670,0
C0962517_C0001125,0
C0962517_C0002066,0
C0962517_C0002395,0
C0962517_C0004096,0
C0962517_C0004238,0
C0962517_C0007194,0
C0962517_C0007222,0
C0962517_C0011168,0
C0962517_C0011849,0
C0962517_C0011860,0
C0962517_C0014544,0
C0962517_C0017205,0
C0962517_C0018790,0
C0962517_C0018799,0
C0962517_C0018801,0
C0962517_C0018802,0
C0962517_C0019147,0
C0962517_C0019151,0
C0962517_C0019202,0
C0962517_C0019247,0
C0962517_C0019880,0
C0962517_C0020179,0
C0962517_C0020538,0
C0962517_C0020541,0
C0962517_C0020615,0
C0962517_C0023521,0
C0962517_C0023890,0
C0962517_C0023895,0
C0962517_C0024117,0
C0962517_C0024408,0
C0962517_C0024776,0
C0962517_C0025517,0
C0962517_C0025521,0
C0962517_C0026848,0
C0962517_C0026850,0
C0962517_C0026896,0
C0962517_C0027051,0
C0962517_C0027126,0
C0962517_C0027765,0
C0962517_C0027868,0
C0962517_C0028754,0
C0962517_C0030567,0
C0962517_C0031485,0
C0962517_C0038454,0
C0962517_C0043459,0
C0962517_C0085584,0
C0962517_C0087012,0
C0962517_C0149931,0
C0962517_C0154246,0
C0962517_C0162309,0
C0962517_C0162671,0
C0962517_C0220756,0
C0962517_C0242422,0
C0962517_C0268250,0
C0962517_C0268251,0
C0962517_C0268465,0
C0962517_C0268490,0
C0962517_C0268542,0
C0962517_C0268579,0
C0962517_C0270846,0
C0962517_C0282528,0
C0962517_C0349653,0
C0962517_C0442874,0
C0962517_C0494475,0
C0962517_C0524851,0
C0962517_C0751434,0
C0962517_C0751435,0
C0962517_C0751436,0
C0962517_C0751882,0
C0962517_C0752120,0
C0962517_C0878544,0
C0962517_C0878773,0
C0962517_C0948089,0
C0962517_C1145670,0
C0962517_C1527231,0
C0962517_C1849508,0
C0962517_C1961835,0
C0962517_C2931688,0
C0962517_C5203670,0
C0963398_C0001125,0
C0963398_C0002066,0
C0963398_C0002395,0
C0963398_C0002986,0
C0963398_C0004096,0
C0963398_C0004238,0
C0963398_C0007194,0
C0963398_C0007222,0
C0963398_C0011168,0
C0963398_C0011849,0
C0963398_C0011860,0
C0963398_C0014544,0
C0963398_C0017205,0
C0963398_C0018790,0
C0963398_C0018799,0
C0963398_C0018801,0
C0963398_C0018802,0
C0963398_C0019147,0
C0963398_C0019151,0
C0963398_C0019202,0
C0963398_C0019247,0
C0963398_C0019880,0
C0963398_C0020179,0
C0963398_C0020538,0
C0963398_C0020541,0
C0963398_C0020615,0
C0963398_C0023521,0
C0963398_C0023890,0
C0963398_C0024117,0
C0963398_C0024408,0
C0963398_C0024776,0
C0963398_C0025517,0
C0963398_C0025521,0
C0963398_C0026848,0
C0963398_C0026850,0
C0963398_C0026896,0
C0963398_C0027051,0
C0963398_C0027126,0
C0963398_C0027765,0
C0963398_C0027868,0
C0963398_C0028754,0
C0963398_C0030567,0
C0963398_C0031485,0
C0963398_C0038454,0
C0963398_C0043459,0
C0963398_C0085584,0
C0963398_C0087012,0
C0963398_C0149931,0
C0963398_C0154246,0
C0963398_C0162309,0
C0963398_C0162671,0
C0963398_C0220756,0
C0963398_C0242422,0
C0963398_C0268250,0
C0963398_C0268251,0
C0963398_C0268465,0
C0963398_C0268490,0
C0963398_C0268542,0
C0963398_C0268579,0
C0963398_C0270846,0
C0963398_C0282528,0
C0963398_C0349653,0
C0963398_C0442874,0
C0963398_C0494475,0
C0963398_C0524851,0
C0963398_C0751434,0
C0963398_C0751435,0
C0963398_C0751436,0
C0963398_C0751882,0
C0963398_C0752120,0
C0963398_C0878544,0
C0963398_C0878773,0
C0963398_C0948089,0
C0963398_C1145670,0
C0963398_C1527231,0
C0963398_C1849508,0
C0963398_C1961835,0
C0963398_C2931688,0
C0963398_C5203670,0
C0965129_C0001125,0
C0965129_C0002066,0
C0965129_C0002395,0
C0965129_C0002986,0
C0965129_C0004238,0
C0965129_C0007194,0
C0965129_C0011168,0
C0965129_C0011860,0
C0965129_C0014544,0
C0965129_C0017205,0
C0965129_C0018790,0
C0965129_C0018799,0
C0965129_C0018801,0
C0965129_C0019147,0
C0965129_C0019151,0
C0965129_C0019202,0
C0965129_C0019247,0
C0965129_C0019880,0
C0965129_C0020179,0
C0965129_C0020541,0
C0965129_C0020615,0
C0965129_C0023521,0
C0965129_C0023890,0
C0965129_C0023895,0
C0965129_C0024117,0
C0965129_C0024408,0
C0965129_C0024776,0
C0965129_C0025521,0
C0965129_C0026848,0
C0965129_C0026850,0
C0965129_C0026896,0
C0965129_C0027051,0
C0965129_C0027126,0
C0965129_C0027765,0
C0965129_C0027868,0
C0965129_C0031485,0
C0965129_C0043459,0
C0965129_C0085584,0
C0965129_C0087012,0
C0965129_C0149931,0
C0965129_C0154246,0
C0965129_C0162309,0
C0965129_C0162671,0
C0965129_C0220756,0
C0965129_C0242422,0
C0965129_C0268250,0
C0965129_C0268251,0
C0965129_C0268465,0
C0965129_C0268490,0
C0965129_C0268542,0
C0965129_C0268579,0
C0965129_C0270846,0
C0965129_C0282528,0
C0965129_C0349653,0
C0965129_C0442874,0
C0965129_C0494475,0
C0965129_C0524851,0
C0965129_C0751434,0
C0965129_C0751435,0
C0965129_C0751436,0
C0965129_C0751882,0
C0965129_C0752120,0
C0965129_C0878544,0
C0965129_C0878773,0
C0965129_C1145670,0
C0965129_C1527231,0
C0965129_C1849508,0
C0965129_C1961835,0
C0965129_C2931688,0
C0965129_C5203670,0
C0965618_C0001125,0
C0965618_C0002066,0
C0965618_C0002395,0
C0965618_C0002986,0
C0965618_C0004238,0
C0965618_C0007194,0
C0965618_C0007222,0
C0965618_C0011168,0
C0965618_C0011849,0
C0965618_C0011860,0
C0965618_C0014544,0
C0965618_C0017205,0
C0965618_C0018790,0
C0965618_C0018799,0
C0965618_C0018801,0
C0965618_C0018802,0
C0965618_C0019147,0
C0965618_C0019151,0
C0965618_C0019202,0
C0965618_C0019247,0
C0965618_C0019880,0
C0965618_C0020179,0
C0965618_C0020538,0
C0965618_C0020541,0
C0965618_C0020615,0
C0965618_C0023521,0
C0965618_C0023890,0
C0965618_C0023895,0
C0965618_C0024117,0
C0965618_C0024408,0
C0965618_C0024776,0
C0965618_C0025517,0
C0965618_C0025521,0
C0965618_C0026848,0
C0965618_C0026850,0
C0965618_C0026896,0
C0965618_C0027051,0
C0965618_C0027126,0
C0965618_C0027868,0
C0965618_C0030567,0
C0965618_C0031485,0
C0965618_C0038454,0
C0965618_C0043459,0
